codigo,nombre,hex,rgb,familia,subfamilia,url,imagen,temperatura,luminosidad,saturacion,nivel_luminosidad,nivel_saturacion,familia_visual,estilos_recomendados,ambientes_oficiales,ambientes_recomendados,combina_con,contrasta_con,sensacion_visual,descripcion_tecnica,descripcion_alba,superficies,texto_conocimiento
50YY 60/538,Artilugio,#EBC65D,"235,198,93",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/artilugio-50yy-60-538-1672386,imagenes/50YY60538.jpg,Cálido,6,8,Medio,Alta,Arena,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Arena cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio.,,,"Color Alba 50YY 60/538 — Artilugio. HEX #EBC65D, RGB 235,198,93. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (6/10); saturación Alta (8/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio."
30YY 41/700,Azafrán Indio *,#DBA000,"219,160,0",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/azafran-indio-30yy-41-700-1671856,imagenes/30YY41700.jpg,Cálido,5,10,Medio,Muy Alta,Terracota,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Terracota cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio.,,,"Color Alba 30YY 41/700 — Azafrán Indio *. HEX #DBA000, RGB 219,160,0. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (5/10); saturación Muy Alta (10/10). Familia visual: Terracota. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad medio (5/10) y saturación muy alta (10/10) que equilibra el espacio."
50YY 71/369,Bálsamo Amarillo,#F3D68E,"243,214,142",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/balsamo-amarillo-50yy-71-369-1672390,imagenes/50YY71369.jpg,Cálido,7,8,Alto,Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación alta (8/10) que aporta amplitud visual.,,,"Color Alba 50YY 71/369 — Bálsamo Amarillo. HEX #F3D68E, RGB 243,214,142. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Alta (8/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación alta (8/10) que aporta amplitud visual."
70YY 51/669,Bambú de Bali,#D0BB2A,"208,187,42",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/bambu-de-bali-70yy-51-669-1672831,imagenes/70YY51669.jpg,Cálido,5,7,Medio,Alta,Piedra,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Piedra cálido de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio.,,,"Color Alba 70YY 51/669 — Bambú de Bali. HEX #D0BB2A, RGB 208,187,42. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (5/10); saturación Alta (7/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (5/10) y saturación alta (7/10) que equilibra el espacio."
39YY 66/628,Banana Madura,#FFCB4D,"255,203,77",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/banana-madura-39yy-66-628-1671966,imagenes/39YY66628.jpg,Cálido,7,10,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual.,,,"Color Alba 39YY 66/628 — Banana Madura. HEX #FFCB4D, RGB 255,203,77. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Muy Alta (10/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual."
63YY 53/710,Banana Verde *,#D5BF19,"213,191,25",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/banana-verde-63yy-53-710-3137161,imagenes/63YY53710.jpg,Cálido,6,8,Medio,Alta,Piedra,Pop;Maximalista,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Piedra cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio.,,,"Color Alba 63YY 53/710 — Banana Verde *. HEX #D5BF19, RGB 213,191,25. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (6/10); saturación Alta (8/10). Familia visual: Piedra. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Piedra cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio."
40YY 60/519,Baño de Sol,#EFC25F,"239,194,95",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/bano-de-sol-40yy-60-519-1672000,imagenes/40YY60519.jpg,Cálido,6,8,Medio,Alta,Arena,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Arena cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio.,,,"Color Alba 40YY 60/519 — Baño de Sol. HEX #EFC25F, RGB 239,194,95. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (6/10); saturación Alta (8/10). Familia visual: Arena. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Arena cálido de luminosidad medio (6/10) y saturación alta (8/10) que equilibra el espacio."
43YY 74/339,Batido de Limón,#F7DA99,"247,218,153",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/batido-de-limon-43yy-74-339-1672059,imagenes/43YY74339.jpg,Cálido,7,9,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación muy alta (9/10) que aporta amplitud visual.,,,"Color Alba 43YY 74/339 — Batido de Limón. HEX #F7DA99, RGB 247,218,153. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Muy Alta (9/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación muy alta (9/10) que aporta amplitud visual."
60YY 75/108,Beige Campestre,#E6DEC8,"230,222,200",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/beige-campestre-60yy-75-108-1672535,imagenes/60YY75108.jpg,Cálido,8,4,Alto,Baja,Arena,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,,Living;Comedor;Cocina;Dormitorio;Pasillo,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 60YY 75/108 — Beige Campestre. HEX #E6DEC8, RGB 230,222,200. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina, Dormitorio, Pasillo. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
61YY 86/159,Blanco Exaltación,#F6ECCC,"246,236,204",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-exaltacion-61yy-86-159-3137154,imagenes/61YY86159.jpg,Cálido,9,7,Muy Alto,Alta,Arena,Pop;Maximalista,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad muy alto (9/10) y saturación alta (7/10) que aporta amplitud visual.,,,"Color Alba 61YY 86/159 — Blanco Exaltación. HEX #F6ECCC, RGB 246,236,204. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Muy Alto (9/10); saturación Alta (7/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad muy alto (9/10) y saturación alta (7/10) que aporta amplitud visual."
67YY 82/072,Blanco Inocente,#ECE9D9,"236,233,217",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-inocente-67yy-82-072-3137178,imagenes/67YY82072.jpg,Cálido,8,4,Alto,Baja,Piedra,Minimalista;Nórdico;Japandi;Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual.,,,"Color Alba 67YY 82/072 — Blanco Inocente. HEX #ECE9D9, RGB 236,233,217. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Baja (4/10). Familia visual: Piedra. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Minimalista, Nórdico, Japandi, Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Piedra cálido de luminosidad alto (8/10) y saturación baja (4/10) que aporta amplitud visual."
57YY 72/138,Blanco Lana,#E4DABF,"228,218,191",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-lana-57yy-72-138-3137146,imagenes/57YY72138.jpg,Cálido,7,5,Alto,Media,Arena,Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 57YY 72/138 — Blanco Lana. HEX #E4DABF, RGB 228,218,191. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación media (5/10) que aporta amplitud visual."
60YY 83/125,Blanco Limón,#F1E7CD,"241,231,205",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-limon-60yy-83-125-1672544,imagenes/60YY83125.jpg,Cálido,8,6,Alto,Media,Arena,Rústico;Mediterráneo,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual.,,,"Color Alba 60YY 83/125 — Blanco Limón. HEX #F1E7CD, RGB 241,231,205. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Media (6/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación media (6/10) que aporta amplitud visual."
65YY 79/118,Blanco Maíz,#EBE4CC,"235,228,204",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-maiz-65yy-79-118-3137167,imagenes/65YY79118.jpg,Cálido,8,5,Alto,Media,Arena,Rústico;Mediterráneo,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Living;Dormitorio;Comedor;Cocina;Baño;Pasillo;Home office;Cuarto de niños,Blanco;Madera clara;Beige,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación media (5/10) que aporta amplitud visual.,,,"Color Alba 65YY 79/118 — Blanco Maíz. HEX #EBE4CC, RGB 235,228,204. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Media (5/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Rústico, Mediterráneo. Ambientes Alba: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Ambientes recomendados: Living, Dormitorio, Comedor, Cocina, Baño, Pasillo, Home office, Cuarto de niños. Combina con: Blanco, Madera clara, Beige. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación media (5/10) que aporta amplitud visual."
45YY 77/183,Blanco Milhojas,#F1DFBC,"241,223,188",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/blanco-milhojas-45yy-77-183-1672108,imagenes/45YY77183.jpg,Cálido,8,7,Alto,Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación alta (7/10) que aporta amplitud visual.,,,"Color Alba 45YY 77/183 — Blanco Milhojas. HEX #F1DFBC, RGB 241,223,188. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Alta (7/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación alta (7/10) que aporta amplitud visual."
40YY 69/666,Botón de Oro,#FFD04A,"255,208,74",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/boton-de-oro-40yy-69-666-1672011,imagenes/40YY69666.jpg,Cálido,7,10,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual.,,,"Color Alba 40YY 69/666 — Botón de Oro. HEX #FFD04A, RGB 255,208,74. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Muy Alta (10/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación muy alta (10/10) que aporta amplitud visual."
48YY 77/529,Brindar,#FFDD78,"255,221,120",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/brindar-48yy-77-529-1672148,imagenes/48YY77529.jpg,Cálido,8,10,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación muy alta (10/10) que aporta amplitud visual.,,,"Color Alba 48YY 77/529 — Brindar. HEX #FFDD78, RGB 255,221,120. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Muy Alta (10/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación muy alta (10/10) que aporta amplitud visual."
60YY 79/367,Brisa de Primavera,#F7DF96,"247,223,150",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/brisa-de-primavera-60yy-79-367-1672540,imagenes/60YY79367.jpg,Cálido,8,9,Alto,Muy Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (8/10) y saturación muy alta (9/10) que aporta amplitud visual.,,,"Color Alba 60YY 79/367 — Brisa de Primavera. HEX #F7DF96, RGB 247,223,150. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (8/10); saturación Muy Alta (9/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (8/10) y saturación muy alta (9/10) que aporta amplitud visual."
50YY 51/519,Brote de Caña,#DAB955,"218,185,85",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/brote-de-cana-50yy-51-519-1672383,imagenes/50YY51519.jpg,Cálido,6,7,Medio,Alta,Terracota,Pop;Maximalista,,Comedor;Living,Blanco;Madera clara;Beige;Neutros,Blanco;Crema;Azul profundo,Suave;Cálido;Acogedor;Alegre,Terracota cálido de luminosidad medio (6/10) y saturación alta (7/10) que equilibra el espacio.,,,"Color Alba 50YY 51/519 — Brote de Caña. HEX #DAB955, RGB 218,185,85. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Medio (6/10); saturación Alta (7/10). Familia visual: Terracota. Sensación: Suave, Cálido, Acogedor, Alegre. Estilos: Pop, Maximalista. Ambientes recomendados: Comedor, Living. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Blanco, Crema, Azul profundo. Terracota cálido de luminosidad medio (6/10) y saturación alta (7/10) que equilibra el espacio."
50YY 65/454,Campana,#EFD077,"239,208,119",Amarillo,,https://www.alba.com.ar/es/paletas-de-colores/campana-50yy-65-454-1672389,imagenes/50YY65454.jpg,Cálido,7,8,Alto,Alta,Arena,Pop;Maximalista,,Living;Comedor;Cocina,Blanco;Madera clara;Beige;Neutros,Negro mate;Grafito;Azul profundo,Luminoso;Amplio;Cálido;Acogedor,Arena cálido de luminosidad alto (7/10) y saturación alta (8/10) que aporta amplitud visual.,,,"Color Alba 50YY 65/454 — Campana. HEX #EFD077, RGB 239,208,119. Familia oficial: Amarillo. Temperatura Cálido; luminosidad Alto (7/10); saturación Alta (8/10). Familia visual: Arena. Sensación: Luminoso, Amplio, Cálido, Acogedor. Estilos: Pop, Maximalista. Ambientes recomendados: Living, Comedor, Cocina. Combina con: Blanco, Madera clara, Beige, Neutros. Contrasta con: Negro mate, Grafito, Azul profundo. Arena cálido de luminosidad alto (7/10) y saturación alta (8/10) que aporta amplitud visual."
